timestamp,hour,day_of_week,ambient_light,pir_motion,phone_presence,temperature,occupied
2024-01-06 00:00:00,0,5,6,0,0,20.2,0
2024-01-06 00:15:00,0,5,15,0,0,20.3,0
2024-01-06 00:30:00,0,5,29,0,0,19.9,0
2024-01-06 00:45:00,0,5,19,0,0,19.5,0
2024-01-06 01:00:00,1,5,25,0,0,19.7,0
2024-01-06 01:15:00,1,5,17,1,0,20.3,0
2024-01-06 01:30:00,1,5,28,0,0,20.2,0
2024-01-06 01:45:00,1,5,17,0,0,20.5,0
2024-01-06 02:00:00,2,5,14,0,0,19.8,0
2024-01-06 02:15:00,2,5,17,0,0,20.4,0
2024-01-06 02:30:00,2,5,27,0,0,19.5,0
2024-01-06 02:45:00,2,5,27,0,0,19.7,0
2024-01-06 03:00:00,3,5,12,0,0,20.3,0
2024-01-06 03:15:00,3,5,21,0,0,20.4,0
2024-01-06 03:30:00,3,5,23,0,0,20.1,0
2024-01-06 03:45:00,3,5,26,0,0,20.2,0
2024-01-06 04:00:00,4,5,13,0,0,20.0,0
2024-01-06 04:15:00,4,5,5,0,0,20.0,0
2024-01-06 04:30:00,4,5,19,0,0,19.6,0
2024-01-06 04:45:00,4,5,21,0,0,20.4,0
2024-01-06 05:00:00,5,5,25,0,0,20.4,0
2024-01-06 05:15:00,5,5,25,0,0,20.4,0
2024-01-06 05:30:00,5,5,28,0,0,20.3,0
2024-01-06 05:45:00,5,5,13,0,0,20.3,0
2024-01-06 06:00:00,6,5,288,0,0,21.3,0
2024-01-06 06:15:00,6,5,285,0,0,21.0,0
2024-01-06 06:30:00,6,5,206,0,0,21.0,0
2024-01-06 06:45:00,6,5,272,1,0,20.6,0
2024-01-06 07:00:00,7,5,332,0,0,21.2,0
2024-01-06 07:15:00,7,5,240,0,0,21.3,0
2024-01-06 07:30:00,7,5,210,0,0,21.1,0
2024-01-06 07:45:00,7,5,261,0,0,21.0,0
2024-01-06 08:00:00,8,5,341,0,0,21.2,0
2024-01-06 08:15:00,8,5,335,0,0,21.1,0
2024-01-06 08:30:00,8,5,211,0,0,21.2,0
2024-01-06 08:45:00,8,5,208,0,0,21.4,0
2024-01-06 09:00:00,9,5,288,0,0,21.2,0
2024-01-06 09:15:00,9,5,295,0,0,21.0,0
2024-01-06 09:30:00,9,5,344,0,0,20.8,0
2024-01-06 09:45:00,9,5,162,0,0,20.6,0
2024-01-06 10:00:00,10,5,172,0,0,21.3,0
2024-01-06 10:15:00,10,5,841,1,1,23.0,1
2024-01-06 10:30:00,10,5,195,0,0,21.4,0
2024-01-06 10:45:00,10,5,306,0,0,20.6,0
2024-01-06 11:00:00,11,5,274,0,0,21.5,0
2024-01-06 11:15:00,11,5,210,1,0,20.7,0
2024-01-06 11:30:00,11,5,262,0,0,21.3,0
2024-01-06 11:45:00,11,5,787,1,1,23.6,1
2024-01-06 12:00:00,12,5,637,1,0,25.0,1
2024-01-06 12:15:00,12,5,320,0,0,23.1,0
2024-01-06 12:30:00,12,5,288,0,0,23.0,0
2024-01-06 12:45:00,12,5,161,0,0,23.0,0
2024-01-06 13:00:00,13,5,181,0,0,23.2,0
2024-01-06 13:15:00,13,5,170,0,0,23.1,0
2024-01-06 13:30:00,13,5,662,1,1,23.8,1
2024-01-06 13:45:00,13,5,323,0,1,23.3,0
2024-01-06 14:00:00,14,5,161,0,0,23.4,0
2024-01-06 14:15:00,14,5,162,0,0,22.8,0
2024-01-06 14:30:00,14,5,349,0,0,23.2,0
2024-01-06 14:45:00,14,5,692,1,1,24.9,1
2024-01-06 15:00:00,15,5,304,0,0,23.3,0
2024-01-06 15:15:00,15,5,831,0,1,24.0,1
2024-01-06 15:30:00,15,5,529,1,1,25.1,1
2024-01-06 15:45:00,15,5,518,1,1,23.9,1
2024-01-06 16:00:00,16,5,189,0,1,22.7,0
2024-01-06 16:15:00,16,5,242,0,0,22.8,0
2024-01-06 16:30:00,16,5,185,0,0,22.6,0
2024-01-06 16:45:00,16,5,276,0,0,23.3,0
2024-01-06 17:00:00,17,5,339,0,0,23.0,0
2024-01-06 17:15:00,17,5,261,0,0,22.9,0
2024-01-06 17:30:00,17,5,737,1,1,24.1,1
2024-01-06 17:45:00,17,5,294,0,0,23.0,0
2024-01-06 18:00:00,18,5,13,0,1,22.0,0
2024-01-06 18:15:00,18,5,16,0,0,21.9,0
2024-01-06 18:30:00,18,5,621,1,1,22.9,1
2024-01-06 18:45:00,18,5,399,1,1,23.7,1
2024-01-06 19:00:00,19,5,500,1,1,23.1,1
2024-01-06 19:15:00,19,5,26,0,0,22.1,0
2024-01-06 19:30:00,19,5,7,0,0,21.8,0
2024-01-06 19:45:00,19,5,498,0,1,23.4,1
2024-01-06 20:00:00,20,5,320,1,1,23.0,1
2024-01-06 20:15:00,20,5,577,1,1,24.9,1
2024-01-06 20:30:00,20,5,19,0,0,22.0,0
2024-01-06 20:45:00,20,5,551,1,1,24.8,1
2024-01-06 21:00:00,21,5,17,0,0,21.5,0
2024-01-06 21:15:00,21,5,519,1,1,23.3,1
2024-01-06 21:30:00,21,5,13,0,0,21.5,0
2024-01-06 21:45:00,21,5,458,1,1,23.7,1
2024-01-06 22:00:00,22,5,353,1,1,23.5,1
2024-01-06 22:15:00,22,5,25,0,0,21.9,0
2024-01-06 22:30:00,22,5,23,0,0,21.7,0
2024-01-06 22:45:00,22,5,385,1,1,24.0,1
2024-01-06 23:00:00,23,5,428,1,1,23.9,1
2024-01-06 23:15:00,23,5,425,1,1,24.0,1
2024-01-06 23:30:00,23,5,514,0,1,24.9,1
2024-01-06 23:45:00,23,5,496,1,1,24.4,1
2024-01-07 00:00:00,0,6,26,0,0,20.3,0
2024-01-07 00:15:00,0,6,9,0,0,20.3,0
2024-01-07 00:30:00,0,6,16,0,0,20.4,0
2024-01-07 00:45:00,0,6,27,0,0,19.9,0
2024-01-07 01:00:00,1,6,25,0,0,19.6,0
2024-01-07 01:15:00,1,6,10,0,0,19.6,0
2024-01-07 01:30:00,1,6,28,0,0,20.4,0
2024-01-07 01:45:00,1,6,8,0,0,20.4,0
2024-01-07 02:00:00,2,6,12,0,0,19.5,0
2024-01-07 02:15:00,2,6,9,0,0,19.9,0
2024-01-07 02:30:00,2,6,9,1,0,20.2,0
2024-01-07 02:45:00,2,6,16,0,0,20.1,0
2024-01-07 03:00:00,3,6,26,0,0,19.5,0
2024-01-07 03:15:00,3,6,6,0,0,20.2,0
2024-01-07 03:30:00,3,6,19,0,0,20.2,0
2024-01-07 03:45:00,3,6,26,0,0,19.9,0
2024-01-07 04:00:00,4,6,17,0,0,20.0,0
2024-01-07 04:15:00,4,6,19,0,0,20.3,0
2024-01-07 04:30:00,4,6,28,0,0,20.4,0
2024-01-07 04:45:00,4,6,19,0,0,19.7,0
2024-01-07 05:00:00,5,6,21,0,0,19.7,0
2024-01-07 05:15:00,5,6,15,1,0,20.1,0
2024-01-07 05:30:00,5,6,20,1,0,19.9,0
2024-01-07 05:45:00,5,6,7,0,0,20.2,0
2024-01-07 06:00:00,6,6,217,0,0,21.4,0
2024-01-07 06:15:00,6,6,245,0,0,20.7,0
2024-01-07 06:30:00,6,6,194,0,0,21.0,0
2024-01-07 06:45:00,6,6,179,0,0,21.2,0
2024-01-07 07:00:00,7,6,320,0,0,20.5,0
2024-01-07 07:15:00,7,6,257,0,0,20.8,0
2024-01-07 07:30:00,7,6,245,0,0,20.7,0
2024-01-07 07:45:00,7,6,255,1,0,21.5,0
2024-01-07 08:00:00,8,6,282,0,0,20.9,0
2024-01-07 08:15:00,8,6,160,0,0,21.5,0
2024-01-07 08:30:00,8,6,167,0,0,20.7,0
2024-01-07 08:45:00,8,6,196,0,0,21.3,0
2024-01-07 09:00:00,9,6,174,0,0,21.2,0
2024-01-07 09:15:00,9,6,174,0,0,20.7,0
2024-01-07 09:30:00,9,6,811,0,1,22.7,1
2024-01-07 09:45:00,9,6,203,0,0,20.5,0
2024-01-07 10:00:00,10,6,293,0,0,20.8,0
2024-01-07 10:15:00,10,6,226,0,1,20.6,0
2024-01-07 10:30:00,10,6,221,0,0,21.0,0
2024-01-07 10:45:00,10,6,192,0,0,20.7,0
2024-01-07 11:00:00,11,6,185,0,0,21.4,0
2024-01-07 11:15:00,11,6,699,1,1,22.4,1
2024-01-07 11:30:00,11,6,575,1,1,21.9,1
2024-01-07 11:45:00,11,6,822,1,1,21.9,1
2024-01-07 12:00:00,12,6,731,1,1,24.1,1
2024-01-07 12:15:00,12,6,265,0,0,23.2,0
2024-01-07 12:30:00,12,6,722,0,1,24.5,1
2024-01-07 12:45:00,12,6,244,0,0,23.3,0
2024-01-07 13:00:00,13,6,338,0,0,23.3,0
2024-01-07 13:15:00,13,6,343,0,0,23.4,0
2024-01-07 13:30:00,13,6,256,0,0,22.6,0
2024-01-07 13:45:00,13,6,289,1,0,23.5,0
2024-01-07 14:00:00,14,6,753,1,0,23.8,1
2024-01-07 14:15:00,14,6,344,0,0,23.1,0
2024-01-07 14:30:00,14,6,209,0,0,22.6,0
2024-01-07 14:45:00,14,6,786,1,1,24.7,1
2024-01-07 15:00:00,15,6,875,1,1,24.5,1
2024-01-07 15:15:00,15,6,725,1,1,25.2,1
2024-01-07 15:30:00,15,6,313,0,0,23.2,0
2024-01-07 15:45:00,15,6,561,1,1,24.3,1
2024-01-07 16:00:00,16,6,291,0,0,22.7,0
2024-01-07 16:15:00,16,6,171,0,0,23.4,0
2024-01-07 16:30:00,16,6,313,0,0,22.8,0
2024-01-07 16:45:00,16,6,794,1,1,24.3,1
2024-01-07 17:00:00,17,6,291,0,0,23.3,0
2024-01-07 17:15:00,17,6,590,1,0,24.8,1
2024-01-07 17:30:00,17,6,180,0,0,22.6,0
2024-01-07 17:45:00,17,6,290,0,0,23.0,0
2024-01-07 18:00:00,18,6,544,1,1,23.1,1
2024-01-07 18:15:00,18,6,28,0,0,21.6,0
2024-01-07 18:30:00,18,6,435,1,1,24.4,1
2024-01-07 18:45:00,18,6,503,1,1,24.3,1
2024-01-07 19:00:00,19,6,482,1,1,24.0,1
2024-01-07 19:15:00,19,6,15,0,0,22.5,0
2024-01-07 19:30:00,19,6,391,1,1,22.7,1
2024-01-07 19:45:00,19,6,584,1,1,23.1,1
2024-01-07 20:00:00,20,6,529,1,1,24.1,1
2024-01-07 20:15:00,20,6,461,1,1,24.4,1
2024-01-07 20:30:00,20,6,17,0,0,21.8,0
2024-01-07 20:45:00,20,6,327,1,1,24.2,1
2024-01-07 21:00:00,21,6,344,1,1,22.8,1
2024-01-07 21:15:00,21,6,514,1,0,24.3,1
2024-01-07 21:30:00,21,6,499,1,1,23.4,1
2024-01-07 21:45:00,21,6,490,1,1,23.4,1
2024-01-07 22:00:00,22,6,503,1,1,22.9,1
2024-01-07 22:15:00,22,6,501,1,1,24.2,1
2024-01-07 22:30:00,22,6,463,1,0,24.2,1
2024-01-07 22:45:00,22,6,349,1,1,23.8,1
2024-01-07 23:00:00,23,6,579,0,1,24.8,1
2024-01-07 23:15:00,23,6,12,0,0,21.9,0
2024-01-07 23:30:00,23,6,346,1,1,23.8,1
2024-01-07 23:45:00,23,6,539,1,1,23.8,1
2024-01-08 00:00:00,0,0,15,0,0,20.4,0
2024-01-08 00:15:00,0,0,15,0,0,19.9,0
2024-01-08 00:30:00,0,0,16,1,0,19.9,0
2024-01-08 00:45:00,0,0,18,0,0,19.5,0
2024-01-08 01:00:00,1,0,540,1,1,22.3,1
2024-01-08 01:15:00,1,0,19,0,0,19.7,0
2024-01-08 01:30:00,1,0,10,0,0,19.9,0
2024-01-08 01:45:00,1,0,8,1,0,20.1,0
2024-01-08 02:00:00,2,0,13,0,0,19.5,0
2024-01-08 02:15:00,2,0,590,1,1,21.5,1
2024-01-08 02:30:00,2,0,29,0,0,20.3,0
2024-01-08 02:45:00,2,0,8,0,0,20.2,0
2024-01-08 03:00:00,3,0,17,0,0,20.2,0
2024-01-08 03:15:00,3,0,28,1,0,19.9,0
2024-01-08 03:30:00,3,0,18,0,0,20.5,0
2024-01-08 03:45:00,3,0,11,0,0,19.6,0
2024-01-08 04:00:00,4,0,6,0,0,19.8,0
2024-01-08 04:15:00,4,0,19,0,0,20.5,0
2024-01-08 04:30:00,4,0,26,0,0,20.1,0
2024-01-08 04:45:00,4,0,28,0,0,20.2,0
2024-01-08 05:00:00,5,0,23,0,0,19.7,0
2024-01-08 05:15:00,5,0,7,0,0,20.1,0
2024-01-08 05:30:00,5,0,20,0,0,19.5,0
2024-01-08 05:45:00,5,0,12,0,0,19.9,0
2024-01-08 06:00:00,6,0,256,0,0,21.1,0
2024-01-08 06:15:00,6,0,206,0,0,20.7,0
2024-01-08 06:30:00,6,0,328,0,0,21.1,0
2024-01-08 06:45:00,6,0,258,0,0,21.0,0
2024-01-08 07:00:00,7,0,297,0,0,21.1,0
2024-01-08 07:15:00,7,0,190,1,0,21.2,0
2024-01-08 07:30:00,7,0,317,1,0,20.6,0
2024-01-08 07:45:00,7,0,265,0,0,21.4,0
2024-01-08 08:00:00,8,0,800,1,1,22.7,1
2024-01-08 08:15:00,8,0,846,1,1,22.7,1
2024-01-08 08:30:00,8,0,601,1,1,23.4,1
2024-01-08 08:45:00,8,0,588,1,0,22.3,1
2024-01-08 09:00:00,9,0,638,1,1,23.2,1
2024-01-08 09:15:00,9,0,223,0,0,21.1,0
2024-01-08 09:30:00,9,0,832,1,1,23.3,1
2024-01-08 09:45:00,9,0,720,1,1,22.8,1
2024-01-08 10:00:00,10,0,328,0,0,20.7,0
2024-01-08 10:15:00,10,0,731,1,1,22.3,1
2024-01-08 10:30:00,10,0,758,1,1,22.0,1
2024-01-08 10:45:00,10,0,254,0,0,21.4,0
2024-01-08 11:00:00,11,0,650,1,1,22.1,1
2024-01-08 11:15:00,11,0,611,1,1,23.6,1
2024-01-08 11:30:00,11,0,815,1,1,22.3,1
2024-01-08 11:45:00,11,0,858,1,0,22.7,1
2024-01-08 12:00:00,12,0,208,0,0,22.8,0
2024-01-08 12:15:00,12,0,734,1,1,24.8,1
2024-01-08 12:30:00,12,0,476,1,1,24.2,1
2024-01-08 12:45:00,12,0,327,0,0,22.8,0
2024-01-08 13:00:00,13,0,197,0,0,22.6,0
2024-01-08 13:15:00,13,0,210,0,0,23.2,0
2024-01-08 13:30:00,13,0,606,0,1,24.7,1
2024-01-08 13:45:00,13,0,254,0,0,23.1,0
2024-01-08 14:00:00,14,0,162,0,0,22.9,0
2024-01-08 14:15:00,14,0,839,1,1,25.2,1
2024-01-08 14:30:00,14,0,598,1,1,24.9,1
2024-01-08 14:45:00,14,0,834,1,1,25.6,1
2024-01-08 15:00:00,15,0,586,0,1,23.8,1
2024-01-08 15:15:00,15,0,557,1,1,25.5,1
2024-01-08 15:30:00,15,0,220,0,0,22.6,0
2024-01-08 15:45:00,15,0,678,1,1,23.7,1
2024-01-08 16:00:00,16,0,591,1,1,24.9,1
2024-01-08 16:15:00,16,0,228,0,0,22.5,0
2024-01-08 16:30:00,16,0,767,1,1,24.7,1
2024-01-08 16:45:00,16,0,847,1,1,23.9,1
2024-01-08 17:00:00,17,0,277,0,0,23.5,0
2024-01-08 17:15:00,17,0,659,1,1,24.2,1
2024-01-08 17:30:00,17,0,275,0,0,22.6,0
2024-01-08 17:45:00,17,0,843,1,1,25.7,1
2024-01-08 18:00:00,18,0,619,1,1,23.9,1
2024-01-08 18:15:00,18,0,340,1,0,23.0,1
2024-01-08 18:30:00,18,0,15,1,0,22.5,0
2024-01-08 18:45:00,18,0,511,1,1,23.7,1
2024-01-08 19:00:00,19,0,459,1,1,23.3,1
2024-01-08 19:15:00,19,0,413,1,1,24.9,1
2024-01-08 19:30:00,19,0,371,1,0,23.5,1
2024-01-08 19:45:00,19,0,27,0,0,22.3,0
2024-01-08 20:00:00,20,0,473,1,1,24.4,1
2024-01-08 20:15:00,20,0,18,0,0,22.1,0
2024-01-08 20:30:00,20,0,450,1,1,24.6,1
2024-01-08 20:45:00,20,0,20,0,0,22.3,0
2024-01-08 21:00:00,21,0,451,1,1,23.3,1
2024-01-08 21:15:00,21,0,507,1,1,23.2,1
2024-01-08 21:30:00,21,0,424,1,0,23.0,1
2024-01-08 21:45:00,21,0,593,1,0,23.6,1
2024-01-08 22:00:00,22,0,28,0,0,22.2,0
2024-01-08 22:15:00,22,0,393,1,1,23.0,1
2024-01-08 22:30:00,22,0,580,1,1,23.7,1
2024-01-08 22:45:00,22,0,409,1,1,23.7,1
2024-01-08 23:00:00,23,0,492,1,1,24.5,1
2024-01-08 23:15:00,23,0,26,0,0,22.3,0
2024-01-08 23:30:00,23,0,21,1,0,21.9,0
2024-01-08 23:45:00,23,0,10,0,0,22.2,0
2024-01-09 00:00:00,0,1,11,0,0,19.9,0
2024-01-09 00:15:00,0,1,15,0,0,19.8,0
2024-01-09 00:30:00,0,1,18,0,0,19.6,0
2024-01-09 00:45:00,0,1,539,0,1,22.3,1
2024-01-09 01:00:00,1,1,18,0,0,20.3,0
2024-01-09 01:15:00,1,1,6,0,0,20.0,0
2024-01-09 01:30:00,1,1,24,0,0,19.9,0
2024-01-09 01:45:00,1,1,10,0,0,19.6,0
2024-01-09 02:00:00,2,1,19,0,0,20.2,0
2024-01-09 02:15:00,2,1,10,0,0,19.8,0
2024-01-09 02:30:00,2,1,28,0,0,19.8,0
2024-01-09 02:45:00,2,1,27,0,0,20.2,0
2024-01-09 03:00:00,3,1,23,0,0,19.7,0
2024-01-09 03:15:00,3,1,29,0,0,20.4,0
2024-01-09 03:30:00,3,1,12,0,0,19.5,0
2024-01-09 03:45:00,3,1,15,0,0,20.3,0
2024-01-09 04:00:00,4,1,14,0,0,19.9,0
2024-01-09 04:15:00,4,1,22,0,0,19.9,0
2024-01-09 04:30:00,4,1,10,1,0,19.8,0
2024-01-09 04:45:00,4,1,371,1,1,21.6,1
2024-01-09 05:00:00,5,1,11,0,0,19.6,0
2024-01-09 05:15:00,5,1,20,0,0,20.3,0
2024-01-09 05:30:00,5,1,29,0,0,19.6,0
2024-01-09 05:45:00,5,1,11,0,0,19.8,0
2024-01-09 06:00:00,6,1,729,1,1,23.3,1
2024-01-09 06:15:00,6,1,326,0,0,21.4,0
2024-01-09 06:30:00,6,1,217,0,0,20.8,0
2024-01-09 06:45:00,6,1,214,0,0,20.6,0
2024-01-09 07:00:00,7,1,303,0,0,20.8,0
2024-01-09 07:15:00,7,1,225,0,0,21.0,0
2024-01-09 07:30:00,7,1,276,0,0,21.1,0
2024-01-09 07:45:00,7,1,337,0,0,21.0,0
2024-01-09 08:00:00,8,1,798,1,1,22.9,1
2024-01-09 08:15:00,8,1,831,1,1,22.5,1
2024-01-09 08:30:00,8,1,234,0,0,21.5,0
2024-01-09 08:45:00,8,1,781,1,1,23.0,1
2024-01-09 09:00:00,9,1,765,1,1,23.1,1
2024-01-09 09:15:00,9,1,226,0,0,21.3,0
2024-01-09 09:30:00,9,1,662,0,1,23.9,1
2024-01-09 09:45:00,9,1,852,1,1,22.8,1
2024-01-09 10:00:00,10,1,765,1,1,23.1,1
2024-01-09 10:15:00,10,1,212,0,0,21.1,0
2024-01-09 10:30:00,10,1,833,1,0,22.1,1
2024-01-09 10:45:00,10,1,166,0,0,21.1,0
2024-01-09 11:00:00,11,1,791,1,1,22.5,1
2024-01-09 11:15:00,11,1,275,1,0,21.5,0
2024-01-09 11:30:00,11,1,705,1,1,23.1,1
2024-01-09 11:45:00,11,1,857,1,0,23.4,1
2024-01-09 12:00:00,12,1,688,1,1,24.4,1
2024-01-09 12:15:00,12,1,294,0,0,22.8,0
2024-01-09 12:30:00,12,1,567,1,1,24.1,1
2024-01-09 12:45:00,12,1,500,1,1,24.4,1
2024-01-09 13:00:00,13,1,298,0,0,22.8,0
2024-01-09 13:15:00,13,1,602,1,1,24.8,1
2024-01-09 13:30:00,13,1,659,1,1,25.1,1
2024-01-09 13:45:00,13,1,805,0,1,25.2,1
2024-01-09 14:00:00,14,1,265,0,0,23.5,0
2024-01-09 14:15:00,14,1,703,1,1,25.1,1
2024-01-09 14:30:00,14,1,668,1,1,24.2,1
2024-01-09 14:45:00,14,1,829,1,1,24.9,1
2024-01-09 15:00:00,15,1,284,0,0,23.4,0
2024-01-09 15:15:00,15,1,513,1,1,24.7,1
2024-01-09 15:30:00,15,1,523,1,1,23.8,1
2024-01-09 15:45:00,15,1,796,1,1,25.6,1
2024-01-09 16:00:00,16,1,248,1,0,22.5,0
2024-01-09 16:15:00,16,1,850,1,1,24.7,1
2024-01-09 16:30:00,16,1,667,1,1,25.1,1
2024-01-09 16:45:00,16,1,316,0,0,23.0,0
2024-01-09 17:00:00,17,1,313,0,0,22.9,0
2024-01-09 17:15:00,17,1,662,1,1,25.4,1
2024-01-09 17:30:00,17,1,343,0,0,22.8,0
2024-01-09 17:45:00,17,1,604,1,1,24.5,1
2024-01-09 18:00:00,18,1,461,1,1,24.2,1
2024-01-09 18:15:00,18,1,574,1,1,23.0,1
2024-01-09 18:30:00,18,1,349,1,1,23.4,1
2024-01-09 18:45:00,18,1,389,1,1,23.1,1
2024-01-09 19:00:00,19,1,344,1,1,23.6,1
2024-01-09 19:15:00,19,1,313,1,1,23.5,1
2024-01-09 19:30:00,19,1,435,1,1,23.6,1
2024-01-09 19:45:00,19,1,578,1,1,23.7,1
2024-01-09 20:00:00,20,1,553,1,0,24.7,1
2024-01-09 20:15:00,20,1,584,1,1,23.5,1
2024-01-09 20:30:00,20,1,332,1,1,23.3,1
2024-01-09 20:45:00,20,1,551,1,1,23.3,1
2024-01-09 21:00:00,21,1,527,1,1,23.0,1
2024-01-09 21:15:00,21,1,414,1,1,24.0,1
2024-01-09 21:30:00,21,1,9,1,0,21.6,0
2024-01-09 21:45:00,21,1,392,1,1,23.9,1
2024-01-09 22:00:00,22,1,474,1,0,23.3,1
2024-01-09 22:15:00,22,1,444,1,0,23.1,1
2024-01-09 22:30:00,22,1,20,0,0,21.8,0
2024-01-09 22:45:00,22,1,310,1,1,24.5,1
2024-01-09 23:00:00,23,1,533,1,1,23.3,1
2024-01-09 23:15:00,23,1,7,0,0,22.4,0
2024-01-09 23:30:00,23,1,532,1,1,24.6,1
2024-01-09 23:45:00,23,1,14,0,0,22.4,0
2024-01-10 00:00:00,0,2,7,0,0,20.2,0
2024-01-10 00:15:00,0,2,16,0,0,20.2,0
2024-01-10 00:30:00,0,2,353,1,1,21.3,1
2024-01-10 00:45:00,0,2,10,0,0,19.7,0
2024-01-10 01:00:00,1,2,25,0,0,19.5,0
2024-01-10 01:15:00,1,2,18,0,0,20.0,0
2024-01-10 01:30:00,1,2,26,0,0,19.7,0
2024-01-10 01:45:00,1,2,12,0,0,19.6,0
2024-01-10 02:00:00,2,2,29,1,0,19.8,0
2024-01-10 02:15:00,2,2,15,0,0,20.2,0
2024-01-10 02:30:00,2,2,13,0,0,20.2,0
2024-01-10 02:45:00,2,2,14,0,0,19.8,0
2024-01-10 03:00:00,3,2,25,0,0,20.3,0
2024-01-10 03:15:00,3,2,11,0,0,19.5,0
2024-01-10 03:30:00,3,2,421,1,1,21.0,1
2024-01-10 03:45:00,3,2,5,1,0,20.5,0
2024-01-10 04:00:00,4,2,21,0,0,20.1,0
2024-01-10 04:15:00,4,2,23,1,0,19.7,0
2024-01-10 04:30:00,4,2,13,0,0,19.8,0
2024-01-10 04:45:00,4,2,5,0,0,20.4,0
2024-01-10 05:00:00,5,2,22,0,0,20.0,0
2024-01-10 05:15:00,5,2,26,0,0,20.0,0
2024-01-10 05:30:00,5,2,23,0,0,19.7,0
2024-01-10 05:45:00,5,2,8,0,0,19.6,0
2024-01-10 06:00:00,6,2,249,1,0,20.8,0
2024-01-10 06:15:00,6,2,229,0,0,20.9,0
2024-01-10 06:30:00,6,2,325,0,0,21.5,0
2024-01-10 06:45:00,6,2,151,0,0,21.4,0
2024-01-10 07:00:00,7,2,284,0,0,21.1,0
2024-01-10 07:15:00,7,2,320,0,0,21.2,0
2024-01-10 07:30:00,7,2,519,0,1,22.8,1
2024-01-10 07:45:00,7,2,801,1,1,23.0,1
2024-01-10 08:00:00,8,2,612,1,0,22.7,1
2024-01-10 08:15:00,8,2,736,1,1,23.3,1
2024-01-10 08:30:00,8,2,769,1,1,22.7,1
2024-01-10 08:45:00,8,2,664,1,1,23.5,1
2024-01-10 09:00:00,9,2,824,1,1,23.3,1
2024-01-10 09:15:00,9,2,207,0,0,21.5,0
2024-01-10 09:30:00,9,2,179,0,0,21.0,0
2024-01-10 09:45:00,9,2,627,1,1,23.7,1
2024-01-10 10:00:00,10,2,692,1,1,22.4,1
2024-01-10 10:15:00,10,2,603,1,1,23.8,1
2024-01-10 10:30:00,10,2,787,1,1,22.8,1
2024-01-10 10:45:00,10,2,803,1,1,22.8,1
2024-01-10 11:00:00,11,2,532,1,1,23.2,1
2024-01-10 11:15:00,11,2,310,0,0,21.2,0
2024-01-10 11:30:00,11,2,188,0,0,20.6,0
2024-01-10 11:45:00,11,2,199,0,0,21.1,0
2024-01-10 12:00:00,12,2,824,0,1,25.5,1
2024-01-10 12:15:00,12,2,300,0,0,23.4,0
2024-01-10 12:30:00,12,2,882,1,1,25.7,1
2024-01-10 12:45:00,12,2,699,1,1,25.2,1
2024-01-10 13:00:00,13,2,720,1,1,25.0,1
2024-01-10 13:15:00,13,2,619,1,1,24.4,1
2024-01-10 13:30:00,13,2,178,0,0,22.9,0
2024-01-10 13:45:00,13,2,714,1,1,24.9,1
2024-01-10 14:00:00,14,2,672,1,1,23.7,1
2024-01-10 14:15:00,14,2,187,0,0,22.9,0
2024-01-10 14:30:00,14,2,520,1,0,24.6,1
2024-01-10 14:45:00,14,2,195,0,0,22.8,0
2024-01-10 15:00:00,15,2,858,0,1,25.1,1
2024-01-10 15:15:00,15,2,699,1,1,24.2,1
2024-01-10 15:30:00,15,2,234,0,0,22.6,0
2024-01-10 15:45:00,15,2,634,1,1,24.6,1
2024-01-10 16:00:00,16,2,302,0,0,23.3,0
2024-01-10 16:15:00,16,2,808,1,1,25.1,1
2024-01-10 16:30:00,16,2,327,0,0,22.8,0
2024-01-10 16:45:00,16,2,793,1,1,24.9,1
2024-01-10 17:00:00,17,2,713,1,1,24.5,1
2024-01-10 17:15:00,17,2,173,1,0,22.9,0
2024-01-10 17:30:00,17,2,628,1,1,23.8,1
2024-01-10 17:45:00,17,2,727,1,1,24.7,1
2024-01-10 18:00:00,18,2,11,0,0,22.4,0
2024-01-10 18:15:00,18,2,10,0,0,21.8,0
2024-01-10 18:30:00,18,2,335,0,1,23.5,1
2024-01-10 18:45:00,18,2,331,1,1,23.3,1
2024-01-10 19:00:00,19,2,476,1,1,23.0,1
2024-01-10 19:15:00,19,2,405,1,1,23.4,1
2024-01-10 19:30:00,19,2,18,0,0,21.7,0
2024-01-10 19:45:00,19,2,549,1,1,23.3,1
2024-01-10 20:00:00,20,2,360,1,1,24.2,1
2024-01-10 20:15:00,20,2,559,0,1,24.2,1
2024-01-10 20:30:00,20,2,415,1,0,23.1,1
2024-01-10 20:45:00,20,2,491,1,1,23.6,1
2024-01-10 21:00:00,21,2,9,0,0,21.5,0
2024-01-10 21:15:00,21,2,15,0,0,21.6,0
2024-01-10 21:30:00,21,2,591,1,1,23.5,1
2024-01-10 21:45:00,21,2,472,1,1,23.6,1
2024-01-10 22:00:00,22,2,564,0,1,23.6,1
2024-01-10 22:15:00,22,2,16,0,0,22.1,0
2024-01-10 22:30:00,22,2,475,1,1,23.1,1
2024-01-10 22:45:00,22,2,617,0,1,23.6,1
2024-01-10 23:00:00,23,2,470,1,1,24.4,1
2024-01-10 23:15:00,23,2,14,0,0,21.9,0
2024-01-10 23:30:00,23,2,17,0,0,22.4,0
2024-01-10 23:45:00,23,2,414,1,1,24.0,1
2024-01-11 00:00:00,0,3,11,0,0,19.6,0
